id,lat,lon,price
23631,-34.58214654,-58.43069449,245000
23632,-34.581682,-58.4226071,131941
23633,-34.5946545,-58.4210557,115000
23634,-34.57947115,-58.41434875,169000
23637,-34.5760574,-58.4335256,87000
23645,-34.58046821,-58.41333523,330000
23647,-34.5820167,-58.43219537,81600
23648,-34.5805163,-58.424775,120000
23649,-34.58033837,-58.4134199,400000
23651,-34.5901598,-58.4343154,123635
23652,-34.5943053,-58.4212675,219000
23653,-34.5808382,-58.4137062,369000
23655,-34.5808382,-58.4137062,330000
23656,-34.5895786,-58.4062962,330000
23659,-34.5804909,-58.431925,139000
23660,-34.575569,-58.4305317,230000
23664,-34.5836044,-58.4247218,150000
23666,-34.58050355,-58.4133996,395000
23667,-34.58030921,-58.41346398,400000
23670,-34.57947115,-58.41434875,169000
23673,-34.6134842,-58.3622582,529000
23675,-34.5615424,-58.462809,99000
23676,-34.6044798,-58.4926129,119000
23677,-34.6044798,-58.4926129,119000
23678,-34.6150999,-58.4970284,100000
23679,-34.6044798,-58.4926129,115000
23680,-34.5750576,-58.4894635,117000
23681,-34.5804916,-58.4950604,120000
23682,-34.6042153,-58.48739748,85000
23683,-34.58550308,-58.41279879,230000
23684,-34.5655316,-58.4380373,175000
23685,-34.6061654,-58.3626773,710000
23686,-34.580579,-58.4082626,220000
23687,-34.58242,-58.4273539,260000
23688,-34.5919093,-58.4226273,340000
23689,-34.5766648,-58.4236076,275000
23690,-34.5556336,-58.4533087,150000
23691,-34.5858421,-58.399195,980000
23692,-34.599166,-58.4024429,227000
23693,-34.5919214,-58.3877631,337000
23694,-34.5877829,-58.383857,265000
23695,-34.5977628,-58.4852583,215000
23696,-34.5678212,-58.4306705,450000
23697,-34.5898,-58.5159936,89000
23700,-34.5493962,-58.4709904,169000
23701,-34.6157161,-58.3934226,89000
23702,-34.6157161,-58.3934226,89000
23704,-34.6261244,-58.3859524,67000
23705,-34.5801186,-58.4829767,210000
23706,-34.5692287,-58.4780253,219000
23707,-34.6078006,-58.485995,149000
23708,-34.5808615,-58.4163296,290000
23709,-34.58481543,-58.4119587,310000
23710,-34.5977216,-58.4157482,58000
23711,-34.5605292,-58.4483653,900000
23712,-34.5929819,-58.3968043,330000
23713,-34.6033502,-58.3983971,165000
23715,-34.6122625,-58.38619632,180000
23716,-34.5931598,-58.3968416,450000
23717,-34.5937546,-58.4056939,399000
23718,-34.6016161,-58.397163,129000
23719,-34.6122887,-58.3593235,1690000
23720,-34.6244262,-58.3973636,249000
23721,-34.5736861,-58.4211621,1700000
23722,-34.5611364,-58.4688947,495000
23724,-34.5583862,-58.4434969,114000
23725,-34.5538023,-58.4884483,108000
23726,-34.5493962,-58.4709904,169000
23727,-34.6227799,-58.4639502,89900
23728,-34.6387492,-58.4173137,110000
23729,-34.5858571,-58.4777072,155000
23730,-34.5714306,-58.4870161,115000
23732,-34.5928386,-58.3875445,159000
23733,-34.5950667,-58.3925711,120000
23734,-34.6116891,-58.3960673,55000
23735,-34.5662509,-58.4660232,109000
23736,-34.5662509,-58.4660232,109000
23737,-34.5954573,-58.3991121,267000
23739,-34.5722186,-58.4314934,145000
23741,-34.589783,-58.4234965,140000
23742,-34.6072404,-58.4296721,98000
23743,-34.6186119,-58.4168689,115000
23744,-34.59353956,-58.3827817,128000
23745,-34.6244343,-58.4736722,63000
23746,-34.63216557,-58.36285475,55000
23747,-34.5743625,-58.4845831,99000
23748,-34.5538023,-58.4884483,130000
23749,-34.5915222,-58.3861339,800000
23750,-34.5899703,-58.4402532,415000
23751,-34.6121094,-58.3625474,750000
23753,-34.5965972,-58.4185624,115000
23754,-34.5891561,-58.4381588,115000
23755,-34.5721128,-58.4216507,300000
23756,-34.5782301,-58.4026783,650000
23757,-34.54510117,-58.45951881,130000
23758,-34.5583203,-58.4435769,185000
23759,-34.5595829,-58.4468932,115000
23760,-34.5583203,-58.4435769,183000
23761,-34.6346039,-58.4832035,88000
23762,-34.5976837,-58.4611398,76000
23763,-34.6027246,-58.4643233,140000
23764,-34.5966236,-58.3854839,110000
23765,-34.5917754,-58.3940998,158000
23766,-34.612786,-58.4383795,75000
23767,-34.61203,-58.4327621,95000
23768,-34.6555008,-58.4980694,50900
23769,-34.6555008,-58.4980694,51900
23770,-34.6555008,-58.4980694,80900
23771,-34.6555008,-58.4980694,70900
23772,-34.6555008,-58.4980694,54900
23773,-34.61135362,-58.37388298,180000
23774,-34.579052,-58.4562315,129000
23775,-34.579052,-58.4562315,129000
23776,-34.562421,-58.4677946,176000
23777,-34.5984399,-58.3901318,180000
23778,-34.5990411,-58.378173,110000
23779,-34.5972467,-58.3842093,70000
23780,-34.5760953,-58.4074822,690000
23781,-34.61187412,-58.36085447,1450000
23782,-34.5905684,-58.384887,1300000
23783,-34.61030236,-58.3609403,1500000
23784,-34.60009003,-58.50501633,330000
23785,-34.5526105,-58.4732043,105000
23787,-34.5527667,-58.4599445,92000
23788,-34.5601594,-58.4715658,70000
23789,-34.5675141,-58.4344918,122000
23790,-34.5798382,-58.4303205,110000
23791,-34.5675141,-58.4344918,119000
23792,-34.5706493,-58.4337672,198000
23793,-34.5675141,-58.4344918,113000
23794,-34.5675141,-58.4344918,123000
23795,-34.6012617,-58.4019551,59000
23796,-34.6555008,-58.4980694,44900
23797,-34.6555008,-58.4980694,40900
23798,-34.6116959,-58.3773264,57500
23799,-34.5946353,-58.4005415,75000
23800,-34.5702919,-58.4843102,105000
23802,-34.5481986,-58.4659885,298000
23803,-34.59831586,-58.37671164,120000
23804,-34.6828061,-58.467702,50000
23805,-34.5911976,-58.4039685,98650
23806,-34.6121094,-58.3625474,530000
23807,-34.58584004,-58.41343928,160000
23808,-34.5798966,-58.4955588,119900
23809,-34.5979611,-58.410186,127000
23810,-34.608541,-58.4005559,168000
23811,-34.6292602,-58.3633138,72000
23812,-34.6058091,-58.4534805,128700
23813,-34.5978427,-58.3802764,100000
23814,-34.62336235,-58.39964524,85000
23815,-34.62336235,-58.39964524,87000
23816,-34.62336235,-58.39964524,81700
23817,-34.5929819,-58.3968043,330000
23818,-34.5746629,-58.4327186,340000
23819,-34.5801186,-58.4829767,210000
23820,-34.5853808,-58.4249008,249000
23821,-34.5911976,-58.4039685,143687
23822,-34.6101063,-58.4317153,380000
23823,-34.5910568,-58.4026426,155000
23824,-34.56959769,-58.44245019,139000
23825,-34.56961536,-58.44247165,139000
23826,-34.5903425,-58.4033295,168000
23827,-34.5656594,-58.435665,109000
23828,-34.5953494,-58.3980576,384900
23829,-34.612141,-58.4995785,179000
23831,-34.6026116,-58.4658137,40000
23832,-34.6506994,-58.5247281,210000
23833,-34.5932634,-58.4067702,119526
23834,-34.6451956,-58.5166535,79900
23835,-34.5684544,-58.4474575,189000
23836,-34.6200259,-58.4319044,67000
23837,-34.5604833,-58.4589869,89500
23838,-34.6095577,-58.362674,400000
23839,-34.5526902,-58.4681334,125000
23840,-34.6040284,-58.4556458,84000
23841,-34.5696507,-58.44245019,139000
23842,-34.6130816,-58.3594855,1050000
23844,-34.5928386,-58.3875445,320000
23845,-34.5911976,-58.4039685,142264
23846,-34.6063324,-58.4539881,240000
23847,-34.5915903,-58.3859463,598000
23848,-34.5911976,-58.4039685,115678
23851,-34.5856371,-58.410094,720000
23852,-34.5724063,-58.4308553,1250000
23853,-34.5804476,-58.4119602,525000
23854,-34.5706436,-58.4319305,460000
23855,-34.5736861,-58.4211621,1500000
23857,-34.591096,-58.3778544,890000
23858,-34.5685341,-58.4877953,239500
23859,-34.6213682,-58.3887587,119000
23860,-34.6178654,-58.3608683,400000
23861,-34.6300633,-58.4518562,210000
23862,-34.6194061,-58.4519993,177000
23863,-34.5529951,-58.438309,1450000
23864,-34.6858369,-58.4595953,55000
23865,-34.590972,-58.5129251,150000
23866,-34.5807389,-58.3982508,1950000
23867,-34.5947809,-58.38859,850000
23868,-34.6126651,-58.3587976,1400000
23869,-34.6065712,-58.3631529,700000
23870,-34.5911976,-58.4039685,97572
23871,-34.5911976,-58.4039685,99597
23872,-34.6228849,-58.3959745,155000
23873,-34.5932634,-58.4067702,75163
23874,-34.5576535,-58.4471087,575000
23875,-34.5932634,-58.4067702,84957
23876,-34.5932634,-58.4067702,80668
23877,-34.5932634,-58.4067702,98053
23878,-34.6132815,-58.3624946,685000
23879,-34.6181532,-58.3626151,1290000
23880,-34.6125534,-58.3586891,2800000
23881,-34.5932634,-58.4067702,96625
23882,-34.5794167,-58.4112346,900000
23883,-34.5954117,-58.4229068,130000
23884,-34.5640617,-58.4373774,780000
23885,-34.5635377,-58.4731654,495000
23886,-34.6029748,-58.4244039,290000
23887,-34.5985264,-58.4404789,159000
23888,-34.5584397,-58.468252,398000
23889,-34.6285973,-58.4556681,270000
23891,-34.61163246,-58.49148637,239000
23892,-34.5794167,-58.4112346,1148000
23893,-34.596566,-58.4033502,490000
23894,-34.5943265,-58.3817712,495000
23895,-34.586109,-58.387505,295000
23896,-34.5754094,-58.4224779,750000
23897,-34.596566,-58.4033502,490000
23898,-34.5605292,-58.4483653,475000
23900,-34.5794167,-58.4112346,1460000
23901,-34.59037606,-58.38566134,1400000
23902,-34.5675672,-58.4313026,2100000
23903,-34.6029239,-58.4240272,230000
23904,-34.5622643,-58.4467548,998000
23905,-34.5773832,-58.4071152,1495000
23906,-34.5385071,-58.4654184,399000
23908,-34.6131316,-58.3598577,588000
23909,-34.6852087,-58.4592965,70000
23910,-34.597881,-58.5189309,365000
23911,-34.5985264,-58.4404789,159000
23912,-34.5939083,-58.4316466,179000
23914,-34.6174473,-58.3752695,110000
23915,-34.6254156,-58.4444582,315000
23916,-34.6075947,-58.4457497,298000
23917,-34.6032326,-58.403485,139500
23918,-34.5918943,-58.3999869,295000
23919,-34.5889362,-58.5029482,210000
23920,-34.5583935,-58.4625363,230000
23921,-34.5625858,-58.4653086,188000
23923,-34.5640873,-58.4636404,510000
23924,-34.5677799,-58.4359165,330000
23925,-34.5949954,-58.4275041,425000
23926,-34.63099,-58.4201892,75000
23927,-34.5794167,-58.4112346,612500
23928,-34.5985264,-58.4404789,159000
23929,-34.6080665,-58.4288838,249500
23931,-34.636446,-58.4021463,118000
23932,-34.5858522,-58.4755355,80000
23933,-34.5963573,-58.3753623,110000
23934,-34.6114447,-58.4209936,81900
23935,-34.592555,-58.426311,72000
23936,-34.6173381,-58.3859691,96000
23937,-34.5900069,-58.423288,99000
23940,-34.6305379,-58.4192214,104000
23941,-34.63099,-58.4201892,125000
23942,-34.63345,-58.468196,82000
23943,-34.5487021,-58.4644412,150000
23944,-34.5549798,-58.4613633,165000
23945,-34.5432089,-58.4616858,239000
23946,-34.5541541,-58.4618086,159000
23947,-34.6080707,-58.4201312,72000
23948,-34.60259354,-58.42640692,95000
23949,-34.6026324,-58.428399,95000
23950,-34.6027525,-58.4269219,93000
23951,-34.6033341,-58.4206027,129900
23952,-34.6022028,-58.429374,79000
23953,-34.612211,-58.42393,72000
23954,-34.6114447,-58.4209936,109900
23955,-34.6424898,-58.5154752,105000
23956,-34.5906256,-58.4190465,178000
23957,-34.5781727,-58.4246445,110000
23958,-34.575569,-58.430531,208000
23959,-34.5962497,-58.4401805,105000
23960,-34.600926,-58.4964932,100000
23962,-34.6167232,-58.3873765,70000
23963,-34.5762816,-58.482608,195000
23964,-34.6229232,-58.4060727,99000
23965,-34.6191653,-58.3604664,470000
23966,-34.5974321,-58.4417524,180000
23967,-34.6013023,-58.4395027,215000
23968,-34.59898,-58.4400106,245000
23969,-34.6003855,-58.4044957,149000
23970,-34.5938013,-58.4057676,235000
23971,-34.5972357,-58.3951124,180000
23972,-34.5813545,-58.4632181,260000
23973,-34.6067768,-58.4877066,164700
23974,-34.61746496,-58.37475452,105000
23975,-34.61750028,-58.37563428,87900
23976,-34.61746496,-58.37475452,110000
23977,-34.6138913,-58.3902301,129900
23978,-34.61600162,-58.44617879,149000
23979,-34.63099,-58.4201892,84000
23980,-34.63099,-58.4201892,89000
23981,-34.63099,-58.4201892,79000
23982,-34.5447583,-58.4678373,108000
23983,-34.598423,-58.372898,115000
23984,-34.5986348,-58.4204388,67000
23985,-34.5803595,-58.4253276,60000
23986,-34.5902085,-58.4206179,129000
23987,-34.5869283,-58.4190061,79000
23988,-34.567047,-58.432941,125000
23989,-34.56482384,-58.43933245,95000
23990,-34.587005,-58.4501704,105000
23991,-34.6132878,-58.4312694,92000
23992,-34.5996792,-58.3992302,85000
23993,-34.5954596,-58.4162204,165000
23994,-34.6180837,-58.3599116,370000
23995,-34.6237933,-58.4022563,88000
23996,-34.570856,-58.4951979,180000
23997,-34.6376129,-58.41185403,85000
23998,-34.6261244,-58.3859524,55000
23999,-34.5879946,-58.5054538,129000
24001,-34.583153,-58.4968959,130000
24002,-34.6342861,-58.4638912,79000
24004,-34.5559114,-58.4661533,210000
24005,-34.6114447,-58.4209936,157200
24006,-34.6132727,-58.4219629,259000
24007,-34.6011076,-58.5043234,155000
24008,-34.6059763,-58.4245318,168000
24009,-34.6449108,-58.5138419,129000
24010,-34.5826986,-58.4403733,298000
24011,-34.5815687,-58.4430493,380000
24012,-34.5807344,-58.4162953,250000
24013,-34.59009765,-58.41153005,470000
24014,-34.574528,-58.423264,520000
24015,-34.57611656,-58.42990064,185000
24016,-34.5913517,-58.4245317,210000
24017,-34.5866648,-58.422891,230000
24018,-34.5530595,-58.4457848,150000
24019,-34.6208544,-58.5105729,170000
24020,-34.5873825,-58.3972762,220000
24021,-34.5892793,-58.3927608,240000
24022,-34.6080665,-58.4288838,249500
24023,-34.5907072,-58.5069773,138000
24024,-34.5755672,-58.4386386,175000
24025,-34.59969694,-58.3964817,105000
24026,-34.5962497,-58.4401805,160000
24027,-34.5721128,-58.4216507,300000
24028,-34.5814642,-58.4264066,75000
24029,-34.5794585,-58.4143767,169000
24030,-34.6404223,-58.3786344,169000
24031,-34.5587843,-58.4461583,260000
24032,-34.5615424,-58.462809,99000
24033,-34.574563,-58.4380696,330000
24034,-34.5651788,-58.4645947,110000
24035,-34.5582056,-58.4429231,180000
24036,-34.5586882,-58.460454,170000
24037,-34.5740311,-58.4605435,130000
24038,-34.6208544,-58.5105729,135000
24039,-34.6022826,-58.4665953,75000
24040,-34.6404353,-58.3785677,240000
24041,-34.5467972,-58.4727758,87000
24042,-34.59211666,-58.40388516,119900
24043,-34.5759422,-58.4577504,95000
24045,-34.6067768,-58.4877066,112500
24046,-34.621291,-58.526636,125000
24047,-34.6173381,-58.3859691,120000
24048,-34.572148,-58.4458681,148000
24049,-34.6600786,-58.5031222,115000
24050,-34.629818,-58.446124,109000
24051,-34.629818,-58.446124,129000
24052,-34.6174103,-58.4572092,120000
24054,-34.614715,-58.4029135,74000
24055,-34.5549971,-58.4921512,103000
24056,-34.5448816,-58.4811287,118000
24057,-34.593205,-58.3845688,80000
24058,-34.5799971,-58.4299508,128500
24059,-34.5698903,-58.4313585,139000
24060,-34.5774132,-58.4227049,235000
24061,-34.58561433,-58.41933901,90000
24062,-34.5671104,-58.4381091,158000
24063,-34.5979364,-58.4157511,125000
24064,-34.57139138,-58.4320932,200000
24065,-34.5559134,-58.4778236,110000
24066,-34.593205,-58.3845688,80000
24067,-34.6064205,-58.4505938,108000
24068,-34.61956617,-58.45694744,79500
24069,-34.6070609,-58.445683,180000
24070,-34.6219264,-58.3781468,65000
24071,-34.5949072,-58.4055695,108000
24072,-34.5956286,-58.4064034,82000
24073,-34.5694559,-58.4328805,270000
24074,-34.6030902,-58.3822628,62000
24075,-34.574681,-58.4399746,109000
24076,-34.598574,-58.439268,155000
24077,-34.60243522,-58.3989002,79500
24078,-34.5948561,-58.4236392,95000
24079,-34.6029935,-58.3823925,32500
24080,-34.6114447,-58.4209936,90000
24081,-34.6032854,-58.3633761,420000
24082,-34.5981788,-58.414527,120000
24083,-34.5768872,-58.4320366,105000
24084,-34.6286134,-58.37209,90000
24085,-34.6200943,-58.38817327,88000
24086,-34.5920754,-58.3895469,67000
24087,-34.5470222,-58.4778453,94000
24088,-34.6070609,-58.445683,95000
24089,-34.5934866,-58.4119545,45500
24091,-34.5724063,-58.4308553,140000
24092,-34.6029935,-58.3823925,156000
24093,-34.6200943,-58.38817327,88000
24094,-34.5835495,-58.47433472,88000
24095,-34.5842411,-58.4762403,88000
24096,-34.60000315,-58.40644362,79000
24097,-34.6039664,-58.4110076,109000
24098,-34.63345,-58.468196,90000
24099,-34.5479792,-58.4586733,250000
24100,-34.5485542,-58.4622433,175000
24101,-34.5529609,-58.4634838,113000
24102,-34.5956489,-58.378356,175000
24103,-34.6200943,-58.38817327,88000
24104,-34.6032854,-58.3633761,370000
24105,-34.6008264,-58.3987666,125000
24106,-34.6203904,-58.4107103,110000
24107,-34.5928954,-58.3858181,270000
24108,-34.56482384,-58.43933245,95000
24109,-34.5980936,-58.4102953,270000
24111,-34.6032652,-58.5078681,110000
24112,-34.620027,-58.3876875,115045
24113,-34.62375764,-58.39479708,80000
24114,-34.6324592,-58.3903407,113000
24115,-34.637971,-58.4589256,220000
24116,-34.584768,-58.4428307,229000
24117,-34.640748,-58.4958332,135000
24118,-34.5636089,-58.4428415,430000
24119,-34.5825423,-58.4053012,880000
24120,-34.5605292,-58.4483653,499000
24121,-34.55705512,-58.44793206,270000
24122,-34.5568661,-58.4666596,469000
24123,-34.5652932,-58.4523438,650000
24124,-34.57112315,-58.4326092,198000
24125,-34.5590215,-58.4549317,275000
24126,-34.54972,-58.476547,199900
24127,-34.5872214,-58.40687,190000
24129,-34.585915,-58.4241071,396000
24130,-34.6380168,-58.5095773,89000
24131,-34.5889353,-58.4483385,160000
24132,-34.6289075,-58.4400227,139800
24133,-34.5870815,-58.4768295,88000
24134,-34.6150935,-58.481935,98000
24135,-34.63006843,-58.46023103,95000
24136,-34.6027041,-58.4191638,129000
24137,-34.6107933,-58.4134243,130000
24138,-34.5606106,-58.4772071,165000
24139,-34.5606106,-58.4772071,205000
24140,-34.5889677,-58.4103531,240000
24141,-34.5861576,-58.4124044,279000
24142,-34.5802385,-58.4151387,499000
24143,-34.5773238,-58.4240534,175000
24144,-34.633875,-58.3754615,250000
24145,-34.6365839,-58.3726626,114000
24146,-34.5622409,-58.4427059,950000
24147,-34.5621633,-58.4609471,159000
24148,-34.5656462,-58.4640256,155000
24149,-34.58663507,-58.40215005,250000
24150,-34.59041274,-58.39053758,340000
24151,-34.5908356,-58.3839518,550000
24152,-34.5884432,-58.3956828,240000
24153,-34.5958067,-58.4051387,129999
24154,-34.6079338,-58.4497174,205000
24156,-34.6096187,-58.363015,350000
24157,-34.5470222,-58.4778453,94000
24158,-34.5870359,-58.4009557,125000
24159,-34.5722566,-58.4472635,83700
24160,-34.5642249,-58.4591476,223909
24161,-34.5642249,-58.4591476,221285
24162,-34.5642249,-58.4591476,213485
24163,-34.5642249,-58.4591476,212653
24164,-34.5642249,-58.4591476,209239
24165,-34.5642249,-58.4591476,201518
24166,-34.5642249,-58.4591476,198464
24167,-34.5642249,-58.4591476,196337
24168,-34.5642249,-58.4591476,192199
24169,-34.5642249,-58.4591476,185072
24170,-34.5642249,-58.4591476,167680
24171,-34.5586051,-58.4580532,143836
24172,-34.6292715,-58.3721389,215000
24173,-34.6454035,-58.3812839,240000
24174,-34.5775233,-58.4253167,650000
24175,-34.5746169,-58.4208999,450000
24176,-34.57758231,-58.43931931,420000
24177,-34.5766982,-58.4303107,319000
24178,-34.5934283,-58.4162717,178000
24179,-34.5895571,-58.4143227,209000
24180,-34.5829415,-58.4141042,450000
24182,-34.5828372,-58.4322911,220000
24183,-34.5771604,-58.43948126,200000
24184,-34.5893967,-58.4223828,134999
24185,-34.5642249,-58.4591476,227563
24186,-34.5893967,-58.4223828,149999
24187,-34.6126152,-58.4301993,200000
24188,-34.5642249,-58.4591476,261956
24189,-34.5796805,-58.4246102,510000
24190,-34.5796805,-58.4246102,580000
24191,-34.5651729,-58.4652967,254000
24192,-34.5605292,-58.4483653,180000
24193,-34.566417,-58.4513458,345000
24194,-34.5621109,-58.4595856,260000
24195,-34.5947809,-58.38859,620000
24196,-34.5443434,-58.484011,138110
24197,-34.5534126,-58.4922408,150000
24198,-34.5443434,-58.484011,239670
24199,-34.6126152,-58.4301993,230000
24200,-34.6220871,-58.430703,265000
24201,-34.640748,-58.4958332,139000
24202,-34.6037654,-58.3911007,175000
24203,-34.6013649,-58.4866253,205000
24204,-34.5460854,-58.4581261,1364000
24205,-34.5460854,-58.4581261,1510000
24206,-34.5482229,-58.4558864,2189000
24207,-34.5758212,-58.422374,2900000
24208,-34.603699,-58.381163,305000
24209,-34.6010792,-58.377198,188000
24210,-34.5633528,-58.4440346,850000
24211,-34.5642249,-58.4591476,285045
24212,-34.5642249,-58.4591476,273926
24213,-34.5642249,-58.4591476,270683
24214,-34.5642249,-58.4591476,237339
24215,-34.5656936,-58.4491393,242800
24216,-34.5562709,-58.453978,169000
24217,-34.5642249,-58.4591476,219532
24218,-34.6288207,-58.4581241,169000
24219,-34.5438638,-58.46143266,191636
24221,-34.537826,-58.4663639,350000
24222,-34.5460854,-58.4581261,285000
24223,-34.5460854,-58.4581261,320000
24224,-34.5460854,-58.4581261,320000
24225,-34.5460854,-58.4581261,365000
24226,-34.5460854,-58.4581261,390000
24227,-34.5460854,-58.4581261,395000
24228,-34.5460854,-58.4581261,401000
24229,-34.5460854,-58.4581261,405000
24230,-34.5460854,-58.4581261,408000
24231,-34.5460854,-58.4581261,420000
24232,-34.5460854,-58.4581261,420000
24233,-34.5460854,-58.4581261,431000
24234,-34.5460854,-58.4581261,450000
24235,-34.5460854,-58.4581261,480000
24236,-34.5460854,-58.4581261,490000
24237,-34.5460854,-58.4581261,500000
24238,-34.5460854,-58.4581261,525000
24239,-34.5460854,-58.4581261,580000
24240,-34.6075624,-58.427792,190000
24241,-34.6025625,-58.4258053,185000
24242,-34.5592105,-58.4820318,450000
24243,-34.6305823,-58.3682989,135000
24244,-34.628512,-58.4011026,129000
24245,-34.5722483,-58.4867105,157000
24246,-34.5722483,-58.4867105,136000
24247,-34.5724922,-58.4457175,89000
24248,-34.57172723,-58.44726821,144000
24249,-34.5656936,-58.4491393,90999
24250,-34.5679353,-58.4458391,273341
24251,-34.62245614,-58.51124025,120000
24252,-34.5862211,-58.3995744,145000
24253,-34.5882157,-58.3957562,149000
24254,-34.5517774,-58.4911392,168999
24255,-34.5543759,-58.4849135,95000
24256,-34.6210003,-58.446765,128500
24258,-34.6087669,-58.4316214,148000
24259,-34.5815919,-58.4028708,750000
24260,-34.646632,-58.4979022,115000
24261,-34.5790755,-58.4502786,74000
24262,-34.5722566,-58.4472635,148400
24263,-34.5722566,-58.4472635,157500
24264,-34.5722566,-58.4472635,199900
24265,-34.5722566,-58.4472635,206000
24266,-34.59052775,-58.40560426,124000
24267,-34.6008894,-58.4361941,75000
24268,-34.5979593,-58.442389,95000
24269,-34.5979593,-58.442389,67000
24270,-34.6278882,-58.3832735,45000
24271,-34.6132611,-58.3615133,520000
24272,-34.615521,-58.3629381,280000
24273,-34.6113656,-58.3724277,69000
24274,-34.5827545,-58.401785,490000
24276,-34.57112315,-58.4326092,198000
24277,-34.5867097,-58.4190972,134000
24278,-34.5723903,-58.4448515,158000
24279,-34.5828372,-58.4322911,220000
24280,-34.5699614,-58.4323397,230000
24281,-34.6070609,-58.445683,110000
24282,-34.5443434,-58.484011,52400
24283,-34.5946353,-58.4005415,67000
24284,-34.5925767,-58.398797,113000
24285,-34.5642249,-58.4591476,144134
24286,-34.5642249,-58.4591476,141266
24287,-34.5642249,-58.4591476,138922
24288,-34.5642249,-58.4591476,132432
24289,-34.5642249,-58.4591476,124951
24290,-34.5642249,-58.4591476,92208
24291,-34.5642249,-58.4591476,89177
24292,-34.5642249,-58.4591476,85698
24294,-34.5561154,-58.4546675,365000
24295,-34.5561154,-58.4546675,335000
24296,-34.5561154,-58.4546675,311000
24297,-34.5862122,-58.4082629,320000
24299,-34.5532823,-58.4612919,95000
24300,-34.58208094,-58.40887422,95000
24301,-34.5893967,-58.4223828,99999
24302,-34.5838527,-58.4202338,88000
24304,-34.5671104,-58.4381091,158000
24305,-34.5821325,-58.4303456,310000
24306,-34.5631267,-58.4402323,215000
24307,-34.570177,-58.4341589,150999
24308,-34.5722566,-58.4472635,86400
24309,-34.5722566,-58.4472635,103600
24310,-34.5722566,-58.4472635,115500
24311,-34.5722566,-58.4472635,119500
24312,-34.5722566,-58.4472635,123500
24313,-34.5722566,-58.4472635,127400
24314,-34.5746806,-58.4408477,118500
24315,-34.5979593,-58.442389,99000
24316,-34.5979593,-58.442389,88000
24317,-34.5979593,-58.442389,88000
24318,-34.591741,-58.5085256,79000
24319,-34.5635985,-58.490206,120000
24320,-34.6376114,-58.4029283,69000
24322,-34.62093243,-58.41664648,87000
24323,-34.5460854,-58.4581261,290000
24324,-34.5460854,-58.4581261,325000
24325,-34.5460854,-58.4581261,330000
24326,-34.5460854,-58.4581261,373000
24327,-34.5460854,-58.4581261,390000
24328,-34.5460854,-58.4581261,398000
24329,-34.5514211,-58.4525789,190000
24330,-34.6055697,-58.4161341,144000
24331,-34.5924607,-58.4178008,120000
24332,-34.5631267,-58.4402323,210000
24333,-34.5580305,-58.4170088,271700
24334,-34.5665368,-58.4341118,165000
24335,-34.5703551,-58.4319396,219284
24336,-34.5460854,-58.4581261,410000
24337,-34.5892524,-58.4199336,88000
24338,-34.5561154,-58.4546675,214670
24339,-34.5703551,-58.4319396,109478
24340,-34.5443434,-58.484011,102680
24341,-34.5443434,-58.484011,214330
24342,-34.60982207,-58.40012557,149900
24343,-34.6162944,-58.459515,159000
24344,-34.6108947,-58.4606841,210000
24345,-34.6265612,-58.4528037,108000
24346,-34.5580305,-58.4170088,127200
24347,-34.646632,-58.4979022,145000
24348,-34.5742368,-58.4600961,240000
24349,-34.5722566,-58.4472635,320000
24350,-34.5731799,-58.4435314,205000
24351,-34.599387,-58.433903,215000
24352,-34.5912325,-58.3986836,210000
24353,-34.596644,-58.4540387,105000
24354,-34.61125,-58.360528,530000
24355,-34.6168247,-58.3618298,320000
24356,-34.6190896,-58.3889913,118000
24357,-34.614753,-58.4766043,155000
24358,-34.6031593,-58.4067939,298000
24359,-34.5460854,-58.4581261,900000
24360,-34.5460854,-58.4581261,930000
24361,-34.5460854,-58.4581261,960000
24362,-34.5460854,-58.4581261,990000
24363,-34.5460854,-58.4581261,1109000
24364,-34.5940534,-58.3816231,450000
24365,-34.6032342,-58.4271298,185000
24366,-34.5992057,-58.4435386,260000
24367,-34.6067505,-58.3910992,120000
24368,-34.6194061,-58.4519993,200000
24369,-34.5647898,-58.4645068,285000
24370,-34.5667605,-58.4624176,175000
24371,-34.6394696,-58.512552,58000
24372,-34.6062594,-58.415861,109000
24377,-34.5460854,-58.4581261,365000
24378,-34.5460854,-58.4581261,357000
24379,-34.5460854,-58.4581261,357000
24380,-34.5460854,-58.4581261,108000
24383,-34.5642249,-58.4591476,415022
24384,-34.5642249,-58.4591476,296162
24385,-34.5438638,-58.46143266,76890
24386,-34.5642249,-58.4591476,291244
24387,-34.5642249,-58.4591476,293155
24388,-34.5642249,-58.4591476,285233
24389,-34.599143,-58.39318,495000
24390,-34.6039135,-58.36314917,400000
24391,-34.58502197,-58.47305679,118000
24392,-34.58490643,-58.41906515,100000
24394,-34.5976786,-58.4430195,134999
24395,-34.5910755,-58.3985093,122000
24396,-34.5862211,-58.3995744,168000
24397,-34.5915111,-58.3982505,137000
24398,-34.6116111,-58.3920641,84900
24399,-34.5893967,-58.4223828,149999
24400,-34.5893967,-58.4223828,159999
24401,-34.5893967,-58.4223828,179999
24402,-34.5976786,-58.4430195,134999
24403,-34.6211624,-58.4213122,120000
24404,-34.5676837,-58.4466094,1500000
24406,-34.5893967,-58.4223828,109999
24407,-34.58867264,-58.50823593,82000
